chr,start,end,name,score,strand,sample
chrVIII,27881,27978,*,100,*,not_orf
chrVIII,32756,33193,*,100,*,not_orf
chrVIII,34077,35255,*,100,*,not_orf
chrVIII,36025,36379,*,100,*,not_orf
chrVIII,38508,38815,*,100,*,not_orf
chrVIII,39486,40084,*,100,*,not_orf
chrVIII,45690,48763,*,100,*,not_orf
chrVIII,50580,51111,*,100,*,not_orf
chrVIII,52988,54851,*,100,*,not_orf
chrVIII,55849,56649,*,100,*,not_orf
chrVIII,58790,59123,*,100,*,not_orf
chrVIII,62563,62961,*,100,*,not_orf
chrVIII,64157,64462,*,100,*,not_orf
chrVIII,65859,66242,*,100,*,not_orf
chrVIII,67456,67731,*,100,*,not_orf
chrVIII,69548,72037,*,100,*,not_orf
chrVIII,74244,75412,*,100,*,not_orf
chrVIII,75777,76097,*,100,*,not_orf
chrVIII,77314,77430,*,100,*,not_orf
chrVIII,78353,80654,*,100,*,not_orf
chrVIII,81616,81964,*,100,*,not_orf
chrVIII,83721,84068,*,100,*,not_orf
chrVIII,97937,98343,*,100,*,not_orf
chrVIII,98795,100403,*,100,*,not_orf
chrVIII,99219,100648,*,100,*,not_orf
chrVIII,101883,102612,*,100,*,not_orf
chrVIII,103970,104277,*,100,*,not_orf
chrVIII,105091,106055,*,100,*,not_orf
chrVIII,107368,107826,*,100,*,not_orf
chrVIII,108122,108812,*,100,*,not_orf
chrVIII,109885,110028,*,100,*,not_orf
chrVIII,111317,111754,*,100,*,not_orf
chrVIII,113094,113499,*,100,*,not_orf
chrVIII,114917,115620,*,100,*,not_orf
chrVIII,115901,117814,*,100,*,not_orf
chrVIII,119439,120091,*,100,*,not_orf
chrVIII,121683,122889,*,100,*,not_orf
chrVIII,123590,126521,*,100,*,not_orf
chrVIII,127492,127780,*,100,*,not_orf
chrVIII,129120,129481,*,100,*,not_orf
chrVIII,130448,130730,*,100,*,not_orf
chrVIII,131446,132047,*,100,*,not_orf
chrVIII,132922,134554,*,100,*,not_orf
chrVIII,136533,136881,*,100,*,not_orf
chrVIII,138455,138694,*,100,*,not_orf
chrVIII,139851,140011,*,100,*,not_orf
chrVIII,141402,141894,*,100,*,not_orf
chrVIII,143558,143996,*,100,*,not_orf
chrVIII,146062,147871,*,100,*,not_orf
chrVIII,148669,151666,*,100,*,not_orf
chrVIII,157452,157744,*,100,*,not_orf
chrVIII,159192,159438,*,100,*,not_orf
chrVIII,160511,160844,*,100,*,not_orf
chrVIII,161485,161730,*,100,*,not_orf
chrVIII,164711,164978,*,100,*,not_orf
chrVIII,167434,167677,*,100,*,not_orf
chrVIII,168561,168890,*,100,*,not_orf
chrVIII,170344,170799,*,100,*,not_orf
chrVIII,172970,173344,*,100,*,not_orf
chrVIII,175089,176965,*,100,*,not_orf
chrVIII,177999,180345,*,100,*,not_orf
chrVIII,181760,181977,*,100,*,not_orf
chrVIII,183704,184066,*,100,*,not_orf
chrVIII,184758,184875,*,100,*,not_orf
chrVIII,186809,187173,*,100,*,not_orf
chrVIII,187679,187924,*,100,*,not_orf
chrVIII,189024,189131,*,100,*,not_orf
chrVIII,189864,190543,*,100,*,not_orf
chrVIII,192618,192805,*,100,*,not_orf
chrVIII,193545,194068,*,100,*,not_orf
chrVIII,194808,197398,*,100,*,not_orf
chrVIII,198285,198740,*,100,*,not_orf
chrVIII,207193,207654,*,100,*,not_orf
chrVIII,209303,209705,*,100,*,not_orf
chrVIII,210151,210848,*,100,*,not_orf
chrVIII,211978,215183,*,100,*,not_orf
chrVIII,217834,218226,*,100,*,not_orf
chrVIII,218843,218997,*,100,*,not_orf
chrVIII,219884,220108,*,100,*,not_orf
chrVIII,220500,220725,*,100,*,not_orf
chrVIII,221270,221534,*,100,*,not_orf
chrVIII,222478,222877,*,100,*,not_orf
chrVIII,223758,224030,*,100,*,not_orf
chrVIII,225169,225525,*,100,*,not_orf
chrVIII,227141,227532,*,100,*,not_orf
chrVIII,229037,229335,*,100,*,not_orf
chrVIII,230696,230970,*,100,*,not_orf
chrVIII,231812,232133,*,100,*,not_orf
chrVIII,233296,233579,*,100,*,not_orf
chrVIII,234658,234881,*,100,*,not_orf
chrVIII,236380,237004,*,100,*,not_orf
chrVIII,237693,239098,*,100,*,not_orf
chrVIII,241293,241664,*,100,*,not_orf
chrVIII,241840,242582,*,100,*,not_orf
chrVIII,245572,246193,*,100,*,not_orf
chrVIII,248337,248439,*,100,*,not_orf
chrVIII,249641,251101,*,100,*,not_orf
chrVIII,252225,252374,*,100,*,not_orf
chrVIII,255756,258244,*,100,*,not_orf
chrVIII,261591,262192,*,100,*,not_orf
chrVIII,262553,262801,*,100,*,not_orf
chrVIII,266838,267538,*,100,*,not_orf
chrVIII,268092,268459,*,100,*,not_orf
chrVIII,271548,272627,*,100,*,not_orf
chrVIII,273616,274174,*,100,*,not_orf
chrVIII,276240,276764,*,100,*,not_orf
chrVIII,277768,278153,*,100,*,not_orf
chrVIII,279724,280820,*,100,*,not_orf
chrVIII,281155,281495,*,100,*,not_orf
chrVIII,282382,282681,*,100,*,not_orf
chrVIII,283298,283777,*,100,*,not_orf
chrVIII,284625,284839,*,100,*,not_orf
chrVIII,286770,287081,*,100,*,not_orf
chrVIII,288811,290913,*,100,*,not_orf
chrVIII,292625,294669,*,100,*,not_orf
chrVIII,296447,299145,*,100,*,not_orf
chrVIII,301934,302761,*,100,*,not_orf
chrVIII,313995,314116,*,100,*,not_orf
chrVIII,314673,314874,*,100,*,not_orf
chrVIII,315968,316572,*,100,*,not_orf
chrVIII,319814,320414,*,100,*,not_orf
chrVIII,322972,323409,*,100,*,not_orf
chrVIII,324392,324766,*,100,*,not_orf
chrVIII,325410,325598,*,100,*,not_orf
chrVIII,326626,326813,*,100,*,not_orf
chrVIII,328036,328303,*,100,*,not_orf
chrVIII,330060,330310,*,100,*,not_orf
chrVIII,332067,332282,*,100,*,not_orf
chrVIII,332920,333072,*,100,*,not_orf
chrVIII,334394,336337,*,100,*,not_orf
chrVIII,337809,338083,*,100,*,not_orf
chrVIII,339984,340109,*,100,*,not_orf
chrVIII,341359,341665,*,100,*,not_orf
chrVIII,342120,342349,*,100,*,not_orf
chrVIII,344268,344321,*,100,*,not_orf
chrVIII,345628,346043,*,100,*,not_orf
chrVIII,349285,349574,*,100,*,not_orf
chrVIII,352453,352756,*,100,*,not_orf
chrVIII,353319,353625,*,100,*,not_orf
chrVIII,354320,354815,*,100,*,not_orf
chrVIII,356081,356561,*,100,*,not_orf
chrVIII,358444,360913,*,100,*,not_orf
chrVIII,361644,362115,*,100,*,not_orf
chrVIII,362765,362999,*,100,*,not_orf
chrVIII,364153,368502,*,100,*,not_orf
chrVIII,369794,370054,*,100,*,not_orf
chrVIII,370449,370722,*,100,*,not_orf
chrVIII,371597,371749,*,100,*,not_orf
chrVIII,372558,372694,*,100,*,not_orf
chrVIII,374310,374654,*,100,*,not_orf
chrVIII,375100,375709,*,100,*,not_orf
chrVIII,377250,378219,*,100,*,not_orf
chrVIII,379199,381990,*,100,*,not_orf
chrVIII,382751,383538,*,100,*,not_orf
chrVIII,384488,385510,*,100,*,not_orf
chrVIII,386487,387233,*,100,*,not_orf
chrVIII,387445,387788,*,100,*,not_orf
chrVIII,388726,390300,*,100,*,not_orf
chrVIII,391697,392639,*,100,*,not_orf
chrVIII,393283,393534,*,100,*,not_orf
chrVIII,394085,394455,*,100,*,not_orf
chrVIII,396659,397251,*,100,*,not_orf
chrVIII,398990,399268,*,100,*,not_orf
chrVIII,400848,401434,*,100,*,not_orf
chrVIII,401955,402086,*,100,*,not_orf
chrVIII,402682,402966,*,100,*,not_orf
chrVIII,406178,407103,*,100,*,not_orf
chrVIII,410789,411384,*,100,*,not_orf
chrVIII,412406,412907,*,100,*,not_orf
chrVIII,413455,413685,*,100,*,not_orf
chrVIII,417179,419221,*,100,*,not_orf
chrVIII,420072,420373,*,100,*,not_orf
chrVIII,422286,423724,*,100,*,not_orf
chrVIII,424473,424610,*,100,*,not_orf
chrVIII,429178,429707,*,100,*,not_orf
chrVIII,436948,437170,*,100,*,not_orf
chrVIII,439050,439342,*,100,*,not_orf
chrVIII,440127,440377,*,100,*,not_orf
chrVIII,441933,442181,*,100,*,not_orf
chrVIII,443476,443828,*,100,*,not_orf
chrVIII,445384,445713,*,100,*,not_orf
chrVIII,447605,448335,*,100,*,not_orf
chrVIII,450806,451327,*,100,*,not_orf
chrVIII,452640,452872,*,100,*,not_orf
chrVIII,453441,454229,*,100,*,not_orf
chrVIII,455527,459299,*,100,*,not_orf
chrVIII,461530,462502,*,100,*,not_orf
chrVIII,463704,467228,*,100,*,not_orf
chrVIII,467914,470960,*,100,*,not_orf
chrVIII,472429,472744,*,100,*,not_orf
chrVIII,474459,474627,*,100,*,not_orf
chrVIII,475340,475999,*,100,*,not_orf
chrVIII,480672,480990,*,100,*,not_orf
chrVIII,481919,482005,*,100,*,not_orf
chrVIII,483837,484028,*,100,*,not_orf
chrVIII,484600,484845,*,100,*,not_orf
chrVIII,486179,486230,*,100,*,not_orf
chrVIII,486631,487712,*,100,*,not_orf
chrVIII,488236,488657,*,100,*,not_orf
chrVIII,490396,490747,*,100,*,not_orf
chrVIII,491712,491931,*,100,*,not_orf
chrVIII,493658,493896,*,100,*,not_orf
chrVIII,496187,496315,*,100,*,not_orf
chrVIII,497280,497490,*,100,*,not_orf
chrVIII,498422,498571,*,100,*,not_orf
chrVIII,498859,499079,*,100,*,not_orf
chrVIII,499885,499950,*,100,*,not_orf
chrVIII,501143,504476,*,100,*,not_orf
chrVIII,505530,506319,*,100,*,not_orf
chrVIII,508709,509363,*,100,*,not_orf
chrVIII,511837,512732,*,100,*,not_orf
chrVIII,514600,514905,*,100,*,not_orf
chrVIII,516485,517532,*,100,*,not_orf
chrVIII,553502,554396,*,100,*,not_orf
chrIX,16141,16784,*,100,*,not_orf
chrIX,34686,37385,*,100,*,not_orf
chrIX,38983,40191,*,100,*,not_orf
chrIX,41444,41825,*,100,*,not_orf
chrIX,45952,46201,*,100,*,not_orf
chrIX,46815,46949,*,100,*,not_orf
chrIX,47542,48091,*,100,*,not_orf
chrIX,51306,51759,*,100,*,not_orf
chrIX,53708,53981,*,100,*,not_orf
chrIX,55021,55198,*,100,*,not_orf
chrIX,56379,61013,*,100,*,not_orf
chrIX,62728,63028,*,100,*,not_orf
chrIX,68067,68708,*,100,*,not_orf
chrIX,69528,69791,*,100,*,not_orf
chrIX,73453,74184,*,100,*,not_orf
chrIX,75773,76354,*,100,*,not_orf
chrIX,77283,78074,*,100,*,not_orf
chrIX,80149,80510,*,100,*,not_orf
chrIX,83041,83302,*,100,*,not_orf
chrIX,84885,85366,*,100,*,not_orf
chrIX,87837,87979,*,100,*,not_orf
chrIX,88716,89230,*,100,*,not_orf
chrIX,89715,89948,*,100,*,not_orf
chrIX,92788,93619,*,100,*,not_orf
chrIX,94800,95065,*,100,*,not_orf
chrIX,96375,97395,*,100,*,not_orf
chrIX,98330,98527,*,100,*,not_orf
chrIX,99416,100501,*,100,*,not_orf
chrIX,99860,100781,*,100,*,not_orf
chrIX,102235,102782,*,100,*,not_orf
chrIX,105676,106107,*,100,*,not_orf
chrIX,113237,113806,*,100,*,not_orf
chrIX,116904,117992,*,100,*,not_orf
chrIX,122071,122689,*,100,*,not_orf
chrIX,125733,126204,*,100,*,not_orf
chrIX,127097,128151,*,100,*,not_orf
chrIX,129581,130610,*,100,*,not_orf
chrIX,131665,132244,*,100,*,not_orf
chrIX,133872,134417,*,100,*,not_orf
chrIX,136108,136654,*,100,*,not_orf
chrIX,137877,139752,*,100,*,not_orf
chrIX,140447,140613,*,100,*,not_orf
chrIX,141569,142928,*,100,*,not_orf
chrIX,144085,144327,*,100,*,not_orf
chrIX,148709,149143,*,100,*,not_orf
chrIX,149988,150559,*,100,*,not_orf
chrIX,151188,151595,*,100,*,not_orf
chrIX,154846,155222,*,100,*,not_orf
chrIX,155765,156045,*,100,*,not_orf
chrIX,157178,157385,*,100,*,not_orf
chrIX,160165,163278,*,100,*,not_orf
chrIX,165761,166415,*,100,*,not_orf
chrIX,167444,167581,*,100,*,not_orf
chrIX,169641,169982,*,100,*,not_orf
chrIX,171505,171751,*,100,*,not_orf
chrIX,173028,175307,*,100,*,not_orf
chrIX,177250,178004,*,100,*,not_orf
chrIX,179653,179772,*,100,*,not_orf
chrIX,180239,180427,*,100,*,not_orf
chrIX,181977,183937,*,100,*,not_orf
chrIX,186369,186517,*,100,*,not_orf
chrIX,187632,187990,*,100,*,not_orf
chrIX,188784,191030,*,100,*,not_orf
chrIX,193195,193595,*,100,*,not_orf
chrIX,195070,197931,*,100,*,not_orf
chrIX,199403,199646,*,100,*,not_orf
chrIX,200119,200490,*,100,*,not_orf
chrIX,202043,202276,*,100,*,not_orf
chrIX,203259,203556,*,100,*,not_orf
chrIX,212005,212499,*,100,*,not_orf
chrIX,214703,216658,*,100,*,not_orf
chrIX,217548,217863,*,100,*,not_orf
chrIX,220700,221081,*,100,*,not_orf
chrIX,222490,222937,*,100,*,not_orf
chrIX,225954,226602,*,100,*,not_orf
chrIX,228419,228660,*,100,*,not_orf
chrIX,229994,230272,*,100,*,not_orf
chrIX,231072,231553,*,100,*,not_orf
chrIX,232369,233057,*,100,*,not_orf
chrIX,235474,238099,*,100,*,not_orf
chrIX,240708,241308,*,100,*,not_orf
chrIX,241775,241943,*,100,*,not_orf
chrIX,242716,242761,*,100,*,not_orf
chrIX,243744,243998,*,100,*,not_orf
chrIX,244462,244657,*,100,*,not_orf
chrIX,245559,247902,*,100,*,not_orf
chrIX,248396,249991,*,100,*,not_orf
chrIX,251913,255115,*,100,*,not_orf
chrIX,255867,256226,*,100,*,not_orf
chrIX,257063,257843,*,100,*,not_orf
chrIX,258280,258913,*,100,*,not_orf
chrIX,259770,260158,*,100,*,not_orf
chrIX,260919,261437,*,100,*,not_orf
chrIX,264892,265115,*,100,*,not_orf
chrIX,267823,268651,*,100,*,not_orf
chrIX,270573,271161,*,100,*,not_orf
chrIX,272777,272950,*,100,*,not_orf
chrIX,273846,274072,*,100,*,not_orf
chrIX,274926,275108,*,100,*,not_orf
chrIX,276292,276525,*,100,*,not_orf
chrIX,277505,277723,*,100,*,not_orf
chrIX,278139,280142,*,100,*,not_orf
chrIX,282652,283029,*,100,*,not_orf
chrIX,284999,285666,*,100,*,not_orf
chrIX,287429,287790,*,100,*,not_orf
chrIX,288908,289226,*,100,*,not_orf
chrIX,290089,290419,*,100,*,not_orf
chrIX,291669,292633,*,100,*,not_orf
chrIX,295737,296050,*,100,*,not_orf
chrIX,300009,303679,*,100,*,not_orf
chrIX,304104,304477,*,100,*,not_orf
chrIX,307929,309386,*,100,*,not_orf
chrIX,310426,311165,*,100,*,not_orf
chrIX,312460,312905,*,100,*,not_orf
chrIX,313861,314035,*,100,*,not_orf
chrIX,314820,315093,*,100,*,not_orf
chrIX,316133,316768,*,100,*,not_orf
chrIX,317932,318200,*,100,*,not_orf
chrIX,320965,321454,*,100,*,not_orf
chrIX,321933,322342,*,100,*,not_orf
chrIX,324105,326103,*,100,*,not_orf
chrIX,327995,328207,*,100,*,not_orf
chrIX,332442,333727,*,100,*,not_orf
chrIX,334536,334882,*,100,*,not_orf
chrIX,335529,335666,*,100,*,not_orf
chrIX,336212,339344,*,100,*,not_orf
chrIX,341428,342536,*,100,*,not_orf
chrIX,342835,342994,*,100,*,not_orf
chrIX,343656,344062,*,100,*,not_orf
chrIX,345183,345692,*,100,*,not_orf
chrIX,347797,347946,*,100,*,not_orf
chrIX,348505,349122,*,100,*,not_orf
chrIX,350003,350591,*,100,*,not_orf
chrIX,353431,356143,*,100,*,not_orf
chrIX,356895,357415,*,100,*,not_orf
chrIX,360396,360885,*,100,*,not_orf
chrIX,362924,363221,*,100,*,not_orf
chrIX,364519,364889,*,100,*,not_orf
chrIX,365335,365466,*,100,*,not_orf
chrIX,369908,373077,*,100,*,not_orf
chrIX,374306,374525,*,100,*,not_orf
chrIX,374860,375431,*,100,*,not_orf
chrIX,377161,377287,*,100,*,not_orf
chrIX,378246,378486,*,100,*,not_orf
chrIX,379781,380019,*,100,*,not_orf
chrIX,380384,381948,*,100,*,not_orf
chrIX,382382,383556,*,100,*,not_orf
chrIX,384119,384609,*,100,*,not_orf
chrIX,385346,389572,*,100,*,not_orf
chrIX,393675,397294,*,100,*,not_orf
chrIX,398385,398733,*,100,*,not_orf
chrIX,399236,399777,*,100,*,not_orf
chrIX,402689,402841,*,100,*,not_orf
chrIX,403491,403659,*,100,*,not_orf
chrIX,404765,404873,*,100,*,not_orf
chrIX,405967,406260,*,100,*,not_orf
chrIX,407642,408468,*,100,*,not_orf
chrIX,410375,410807,*,100,*,not_orf
chrIX,411838,412036,*,100,*,not_orf
chrIX,412770,413015,*,100,*,not_orf
chrIX,414679,415030,*,100,*,not_orf
chrIX,415617,416124,*,100,*,not_orf
chrIX,419465,419615,*,100,*,not_orf
chrIX,420736,423128,*,100,*,not_orf
chrIX,423619,423809,*,100,*,not_orf
chrIX,432111,433929,*,100,*,not_orf
chrX,9138,11475,*,100,*,not_orf
chrX,16124,16767,*,100,*,not_orf
chrX,18536,19497,*,100,*,not_orf
chrX,21200,23133,*,100,*,not_orf
chrX,23729,24341,*,100,*,not_orf
chrX,26086,26887,*,100,*,not_orf
chrX,28596,32163,*,100,*,not_orf
chrX,33158,33850,*,100,*,not_orf
chrX,36249,36919,*,100,*,not_orf
chrX,37734,38005,*,100,*,not_orf
chrX,39969,40194,*,100,*,not_orf
chrX,41183,41389,*,100,*,not_orf
chrX,47433,50139,*,100,*,not_orf
chrX,50443,50629,*,100,*,not_orf
chrX,53151,53341,*,100,*,not_orf
chrX,54183,54379,*,100,*,not_orf
chrX,56178,56444,*,100,*,not_orf
chrX,58813,60844,*,100,*,not_orf
chrX,63489,63805,*,100,*,not_orf
chrX,67569,67850,*,100,*,not_orf
chrX,68782,69338,*,100,*,not_orf
chrX,70879,73787,*,100,*,not_orf
chrX,74611,74910,*,100,*,not_orf
chrX,75302,75933,*,100,*,not_orf
chrX,76474,76803,*,100,*,not_orf
chrX,79262,80155,*,100,*,not_orf
chrX,81915,83448,*,100,*,not_orf
chrX,83819,84068,*,100,*,not_orf
chrX,85336,87583,*,100,*,not_orf
chrX,88560,88787,*,100,*,not_orf
chrX,89116,89282,*,100,*,not_orf
chrX,90097,90786,*,100,*,not_orf
chrX,91657,92053,*,100,*,not_orf
chrX,94530,95092,*,100,*,not_orf
chrX,95922,96161,*,100,*,not_orf
chrX,96529,97737,*,100,*,not_orf
chrX,99467,100894,*,100,*,not_orf
chrX,99704,101150,*,100,*,not_orf
chrX,101779,102227,*,100,*,not_orf
chrX,104428,105014,*,100,*,not_orf
chrX,106072,106434,*,100,*,not_orf
chrX,106718,106894,*,100,*,not_orf
chrX,109461,109966,*,100,*,not_orf
chrX,111159,113878,*,100,*,not_orf
chrX,115629,120449,*,100,*,not_orf
chrX,121690,122265,*,100,*,not_orf
chrX,122948,123836,*,100,*,not_orf
chrX,126328,126853,*,100,*,not_orf
chrX,128952,129285,*,100,*,not_orf
chrX,130643,131101,*,100,*,not_orf
chrX,133935,134332,*,100,*,not_orf
chrX,135933,136372,*,100,*,not_orf
chrX,136773,137379,*,100,*,not_orf
chrX,139370,140437,*,100,*,not_orf
chrX,141138,143292,*,100,*,not_orf
chrX,144701,145160,*,100,*,not_orf
chrX,146044,147101,*,100,*,not_orf
chrX,147577,147967,*,100,*,not_orf
chrX,150390,150961,*,100,*,not_orf
chrX,151626,151713,*,100,*,not_orf
chrX,152999,153504,*,100,*,not_orf
chrX,154691,154985,*,100,*,not_orf
chrX,156127,156550,*,100,*,not_orf
chrX,157273,158188,*,100,*,not_orf
chrX,159417,160619,*,100,*,not_orf
chrX,161563,164278,*,100,*,not_orf
chrX,165348,165723,*,100,*,not_orf
chrX,172367,173599,*,100,*,not_orf
chrX,177306,178097,*,100,*,not_orf
chrX,180103,182298,*,100,*,not_orf
chrX,184220,184501,*,100,*,not_orf
chrX,185424,185528,*,100,*,not_orf
chrX,186679,187126,*,100,*,not_orf
chrX,187644,188004,*,100,*,not_orf
chrX,189440,189716,*,100,*,not_orf
chrX,190243,190374,*,100,*,not_orf
chrX,191090,191639,*,100,*,not_orf
chrX,192298,192531,*,100,*,not_orf
chrX,193466,193860,*,100,*,not_orf
chrX,194873,196287,*,100,*,not_orf
chrX,207449,207877,*,100,*,not_orf
chrX,209529,209922,*,100,*,not_orf
chrX,211577,212000,*,100,*,not_orf
chrX,217309,217705,*,100,*,not_orf
chrX,218856,221390,*,100,*,not_orf
chrX,223327,225055,*,100,*,not_orf
chrX,226737,227327,*,100,*,not_orf
chrX,227776,231301,*,100,*,not_orf
chrX,233760,234320,*,100,*,not_orf
chrX,236356,237263,*,100,*,not_orf
chrX,239086,239414,*,100,*,not_orf
chrX,241654,242082,*,100,*,not_orf
chrX,245258,245591,*,100,*,not_orf
chrX,246244,246490,*,100,*,not_orf
chrX,246975,247255,*,100,*,not_orf
chrX,251691,251821,*,100,*,not_orf
chrX,254442,254737,*,100,*,not_orf
chrX,256812,257423,*,100,*,not_orf
chrX,260947,261080,*,100,*,not_orf
chrX,262552,262757,*,100,*,not_orf
chrX,265051,265926,*,100,*,not_orf
chrX,268415,268799,*,100,*,not_orf
chrX,269815,270002,*,100,*,not_orf
chrX,272485,272827,*,100,*,not_orf
chrX,274698,274862,*,100,*,not_orf
chrX,278002,278841,*,100,*,not_orf
chrX,280655,281185,*,100,*,not_orf
chrX,283380,283802,*,100,*,not_orf
chrX,285271,285558,*,100,*,not_orf
chrX,289226,289875,*,100,*,not_orf
chrX,290774,291336,*,100,*,not_orf
chrX,293981,294666,*,100,*,not_orf
chrX,295061,295245,*,100,*,not_orf
chrX,298814,299157,*,100,*,not_orf
chrX,302849,303181,*,100,*,not_orf
chrX,305118,305221,*,100,*,not_orf
chrX,305862,306132,*,100,*,not_orf
chrX,307856,310922,*,100,*,not_orf
chrX,312706,313016,*,100,*,not_orf
chrX,313915,314114,*,100,*,not_orf
chrX,314872,315054,*,100,*,not_orf
chrX,315557,315759,*,100,*,not_orf
chrX,316475,316723,*,100,*,not_orf
chrX,316980,317284,*,100,*,not_orf
chrX,319776,320016,*,100,*,not_orf
chrX,322157,323386,*,100,*,not_orf
chrX,324720,324964,*,100,*,not_orf
chrX,326190,326242,*,100,*,not_orf
chrX,327873,328118,*,100,*,not_orf
chrX,330121,330431,*,100,*,not_orf
chrX,333073,334265,*,100,*,not_orf
chrX,335701,335898,*,100,*,not_orf
chrX,337037,338271,*,100,*,not_orf
chrX,339269,339787,*,100,*,not_orf
chrX,342255,342522,*,100,*,not_orf
chrX,345743,347447,*,100,*,not_orf
chrX,348637,349580,*,100,*,not_orf
chrX,352108,352386,*,100,*,not_orf
chrX,353615,356024,*,100,*,not_orf
chrX,357928,358300,*,100,*,not_orf
chrX,359676,361249,*,100,*,not_orf
chrX,365445,365784,*,100,*,not_orf
chrX,368373,368748,*,100,*,not_orf
chrX,373799,375115,*,100,*,not_orf
chrX,375774,376662,*,100,*,not_orf
chrX,377336,378825,*,100,*,not_orf
chrX,380096,380249,*,100,*,not_orf
chrX,381001,381327,*,100,*,not_orf
chrX,383375,383837,*,100,*,not_orf
chrX,386149,386368,*,100,*,not_orf
chrX,387438,387657,*,100,*,not_orf
chrX,388247,388385,*,100,*,not_orf
chrX,390853,391311,*,100,*,not_orf
chrX,391646,392404,*,100,*,not_orf
chrX,393603,393967,*,100,*,not_orf
chrX,395511,395931,*,100,*,not_orf
chrX,396592,397355,*,100,*,not_orf
chrX,398398,398937,*,100,*,not_orf
chrX,402410,402897,*,100,*,not_orf
chrX,404945,407558,*,100,*,not_orf
chrX,409162,409493,*,100,*,not_orf
chrX,411040,411234,*,100,*,not_orf
chrX,413399,414285,*,100,*,not_orf
chrX,414770,417562,*,100,*,not_orf
chrX,419562,419957,*,100,*,not_orf
chrX,421663,423138,*,100,*,not_orf
chrX,424109,425157,*,100,*,not_orf
chrX,431237,431589,*,100,*,not_orf
chrX,432200,432644,*,100,*,not_orf
chrX,433000,433221,*,100,*,not_orf
chrX,434651,435163,*,100,*,not_orf
chrX,435926,436802,*,100,*,not_orf
chrX,438610,438865,*,100,*,not_orf
chrX,440646,442909,*,100,*,not_orf
chrX,444861,445923,*,100,*,not_orf
chrX,448025,449202,*,100,*,not_orf
chrX,450665,451020,*,100,*,not_orf
chrX,451934,453683,*,100,*,not_orf
chrX,454681,456239,*,100,*,not_orf
chrX,457774,458077,*,100,*,not_orf
chrX,458361,460382,*,100,*,not_orf
chrX,461593,461829,*,100,*,not_orf
chrX,462425,464451,*,100,*,not_orf
chrX,466208,466521,*,100,*,not_orf
chrX,467033,467232,*,100,*,not_orf
chrX,468281,468555,*,100,*,not_orf
chrX,469579,469784,*,100,*,not_orf
chrX,470113,470230,*,100,*,not_orf
chrX,470964,471138,*,100,*,not_orf
chrX,490812,491081,*,100,*,not_orf
chrX,492262,492378,*,100,*,not_orf
chrX,496451,496683,*,100,*,not_orf
chrX,497009,497355,*,100,*,not_orf
chrX,500612,500713,*,100,*,not_orf
chrX,503391,507746,*,100,*,not_orf
chrX,510085,510239,*,100,*,not_orf
chrX,513763,514055,*,100,*,not_orf
chrX,516289,516461,*,100,*,not_orf
chrX,517513,518763,*,100,*,not_orf
chrX,519185,519638,*,100,*,not_orf
chrX,521602,522048,*,100,*,not_orf
chrX,523862,524908,*,100,*,not_orf
chrX,525381,526335,*,100,*,not_orf
chrX,526664,526884,*,100,*,not_orf
chrX,528476,528697,*,100,*,not_orf
chrX,529404,529861,*,100,*,not_orf
chrX,531366,532062,*,100,*,not_orf
chrX,533759,534027,*,100,*,not_orf
chrX,535751,538772,*,100,*,not_orf
chrX,539266,544062,*,100,*,not_orf
chrX,544712,544732,*,100,*,not_orf
chrX,545175,545787,*,100,*,not_orf
chrX,548243,548759,*,100,*,not_orf
chrX,549814,553476,*,100,*,not_orf
chrX,554849,555195,*,100,*,not_orf
chrX,555572,555914,*,100,*,not_orf
chrX,557602,557809,*,100,*,not_orf
chrX,559158,559416,*,100,*,not_orf
chrX,566828,567019,*,100,*,not_orf
chrX,567444,567643,*,100,*,not_orf
chrX,568704,568806,*,100,*,not_orf
chrX,569399,569621,*,100,*,not_orf
chrX,570598,570967,*,100,*,not_orf
chrX,572124,572315,*,100,*,not_orf
chrX,572935,573095,*,100,*,not_orf
chrX,573751,573981,*,100,*,not_orf
chrX,575171,575354,*,100,*,not_orf
chrX,576601,577255,*,100,*,not_orf
chrX,578190,578860,*,100,*,not_orf
chrX,580221,580432,*,100,*,not_orf
chrX,581616,581914,*,100,*,not_orf
chrX,582255,582608,*,100,*,not_orf
chrX,583537,583733,*,100,*,not_orf
chrX,585004,586068,*,100,*,not_orf
chrX,586400,586495,*,100,*,not_orf
chrX,587373,587718,*,100,*,not_orf
chrX,590582,590872,*,100,*,not_orf
chrX,594327,595061,*,100,*,not_orf
chrX,598336,598735,*,100,*,not_orf
chrX,603078,603220,*,100,*,not_orf
chrX,604203,604569,*,100,*,not_orf
chrX,605651,608305,*,100,*,not_orf
chrX,608858,609773,*,100,*,not_orf
chrX,610741,611195,*,100,*,not_orf
chrX,612043,612413,*,100,*,not_orf
chrX,612931,615576,*,100,*,not_orf
chrX,616286,616351,*,100,*,not_orf
chrX,617334,618234,*,100,*,not_orf
chrX,619034,619157,*,100,*,not_orf
chrX,619765,620754,*,100,*,not_orf
chrX,622490,622550,*,100,*,not_orf
chrX,623014,623581,*,100,*,not_orf
chrX,624603,624838,*,100,*,not_orf
chrX,627015,628712,*,100,*,not_orf
chrX,629083,629585,*,100,*,not_orf
chrX,632941,633615,*,100,*,not_orf
chrX,635681,637030,*,100,*,not_orf
