chr,start,end,depth,strand,annotation,sample
chrXV,745530,745531,10,*,*,dsir4
chrXV,745695,745696,2,*,*,dsir4
chrXV,746047,746048,11,*,*,dsir4
chrXV,746745,746746,2,*,*,dsir4
chrXV,746790,746791,3,*,*,dsir4
chrXV,746837,746838,5,*,*,dsir4
chrXV,746935,746936,3,*,*,dsir4
chrXV,746951,746952,25,*,*,dsir4
chrXV,747291,747292,2,*,*,dsir4
chrXV,747291,747292,2,*,*,dsir4
chrXV,747330,747331,3,*,*,dsir4
chrXV,747334,747335,1,*,*,dsir4
chrXV,747344,747345,1,*,*,dsir4
chrXV,747363,747364,1,*,*,dsir4
chrXV,747364,747365,2,*,*,dsir4
chrXV,747375,747376,6,*,*,dsir4
chrXV,747375,747376,1,*,*,dsir4
chrXV,747385,747386,10,*,*,dsir4
chrXV,747399,747400,59,*,*,dsir4
chrXV,747399,747400,47,*,*,dsir4
chrXV,747422,747423,2,*,*,dsir4
chrXV,749063,749064,2,*,*,dsir4
chrXV,749100,749101,1,*,*,dsir4
chrXV,749100,749101,3,*,*,dsir4
chrXV,749275,749276,7,*,*,dsir4
chrXV,749307,749308,1,*,*,dsir4
chrXV,750073,750074,33,*,*,dsir4
chrXV,750196,750197,2,*,*,dsir4
chrXV,750316,750317,2,*,*,dsir4
chrXV,751626,751627,22,*,*,dsir4
chrXV,751900,751901,1,*,*,dsir4
chrXV,752087,752088,2,*,*,dsir4
chrXV,752235,752236,3,*,*,dsir4
chrXV,752250,752251,3,*,*,dsir4
chrXV,752495,752496,5,*,*,dsir4
chrXV,752497,752498,1,*,*,dsir4
chrXV,752747,752748,1,*,*,dsir4
chrXV,753976,753977,13,*,*,dsir4
chrXV,754937,754938,9,*,*,dsir4
chrXV,755126,755127,26,*,*,dsir4
chrXV,755158,755159,49,*,*,dsir4
chrXV,755216,755217,1,*,*,dsir4
chrXV,755216,755217,1,*,*,dsir4
chrXV,755228,755229,2,*,*,dsir4
chrXV,755229,755230,22,*,*,dsir4
chrXV,755231,755232,2,*,*,dsir4
chrXV,755371,755372,20,*,*,dsir4
chrXV,755385,755386,1,*,*,dsir4
chrXV,756159,756160,3,*,*,dsir4
chrXV,756259,756260,7,*,*,dsir4
chrXV,756310,756311,1,*,*,dsir4
chrXV,756391,756392,1,*,*,dsir4
chrXV,756424,756425,4,*,*,dsir4
chrXV,756477,756478,7,*,*,dsir4
chrXV,756663,756664,3,*,*,dsir4
chrXV,756701,756702,2,*,*,dsir4
chrXV,757290,757291,13,*,*,dsir4
chrXV,757330,757331,8,*,*,dsir4
chrXV,757487,757488,2,*,*,dsir4
chrXV,757670,757671,94,*,*,dsir4
chrXV,757695,757696,24,*,*,dsir4
chrXV,757704,757705,2,*,*,dsir4
chrXV,757706,757707,33,*,*,dsir4
chrXV,757745,757746,65,*,*,dsir4
chrXV,757759,757760,4,*,*,dsir4
chrXV,757771,757772,4,*,*,dsir4
chrXV,757772,757773,38,*,*,dsir4
chrXV,757844,757845,1,*,*,dsir4
chrXV,757868,757869,3,*,*,dsir4
chrXV,757921,757922,1,*,*,dsir4
chrXV,757931,757932,4,*,*,dsir4
chrXV,757962,757963,6,*,*,dsir4
chrXV,757970,757971,1,*,*,dsir4
chrXV,758049,758050,5,*,*,dsir4
chrXV,758070,758071,2,*,*,dsir4
chrXV,758077,758078,51,*,*,dsir4
chrXV,758160,758161,3,*,*,dsir4
chrXV,758162,758163,70,*,*,dsir4
chrXV,758196,758197,3,*,*,dsir4
chrXV,758229,758230,22,*,*,dsir4
chrXV,758347,758348,31,*,*,dsir4
chrXV,758821,758822,13,*,*,dsir4
chrXV,759521,759522,7,*,*,dsir4
chrXV,759559,759560,13,*,*,dsir4
chrXV,759559,759560,2,*,*,dsir4
chrXV,759563,759564,1,*,*,dsir4
chrXV,759578,759579,2,*,*,dsir4
chrXV,759599,759600,48,*,*,dsir4
chrXV,759613,759614,31,*,*,dsir4
chrXV,759613,759614,35,*,*,dsir4
chrXV,759684,759685,189,*,*,dsir4
chrXV,759688,759689,16,*,*,dsir4
chrXV,759743,759744,1,*,*,dsir4
chrXV,759884,759885,59,*,*,dsir4
chrXV,759973,759974,35,*,*,dsir4
chrXV,760503,760504,19,*,*,dsir4
chrXV,760649,760650,1,*,*,dsir4
chrXV,760649,760650,227,*,*,dsir4
chrXV,760649,760650,1,*,*,dsir4
chrXV,761354,761355,7,*,*,dsir4
chrXV,761368,761369,4,*,*,dsir4
chrXV,761382,761383,5,*,*,dsir4
chrXV,761395,761396,4,*,*,dsir4
chrXV,761447,761448,10,*,*,dsir4
chrXV,761447,761448,16,*,*,dsir4
chrXV,761485,761486,1,*,*,dsir4
chrXV,761485,761486,90,*,*,dsir4
chrXV,761491,761492,6,*,*,dsir4
chrXV,761491,761492,8,*,*,dsir4
chrXV,761526,761527,3,*,*,dsir4
chrXV,761586,761587,2,*,*,dsir4
chrXV,762055,762056,28,*,*,dsir4
chrXV,762055,762056,1,*,*,dsir4
chrXV,762061,762062,1,*,*,dsir4
chrXV,762106,762107,1,*,*,dsir4
chrXV,762108,762109,11,*,*,dsir4
chrXV,762140,762141,7,*,*,dsir4
chrXV,762173,762174,2,*,*,dsir4
chrXV,762235,762236,374,*,*,dsir4
chrXV,762235,762236,1,*,*,dsir4
chrXV,762245,762246,3,*,*,dsir4
chrXV,762247,762248,292,*,*,dsir4
chrXV,762287,762288,5,*,*,dsir4
chrXV,762296,762297,54,*,*,dsir4
chrXV,762301,762302,7,*,*,dsir4
chrXV,762305,762306,34,*,*,dsir4
chrXV,762311,762312,9,*,*,dsir4
chrXV,762316,762317,48,*,*,dsir4
chrXV,762330,762331,1,*,*,dsir4
chrXV,762330,762331,20,*,*,dsir4
chrXV,762332,762333,5,*,*,dsir4
chrXV,762334,762335,9,*,*,dsir4
chrXV,762337,762338,8,*,*,dsir4
chrXV,762363,762364,24,*,*,dsir4
chrXV,762365,762366,6,*,*,dsir4
chrXV,762370,762371,2,*,*,dsir4
chrXV,762380,762381,16,*,*,dsir4
chrXV,762382,762383,3,*,*,dsir4
chrXV,762384,762385,19,*,*,dsir4
chrXV,762395,762396,26,*,*,dsir4
chrXV,762427,762428,13,*,*,dsir4
chrXV,762427,762428,24,*,*,dsir4
chrXV,762429,762430,2,*,*,dsir4
chrXV,762479,762480,25,*,*,dsir4
chrXV,762483,762484,129,*,*,dsir4
chrXV,762510,762511,16,*,*,dsir4
chrXV,762559,762560,9,*,*,dsir4
chrXV,762566,762567,126,*,*,dsir4
chrXV,762578,762579,183,*,*,dsir4
chrXV,762667,762668,23,*,*,dsir4
chrXV,763926,763927,2,*,*,dsir4
chrXV,764524,764525,2,*,*,dsir4
chrXV,764705,764706,1,*,*,dsir4
chrXV,766129,766130,33,*,*,dsir4
chrXV,766666,766667,11,*,*,dsir4
chrXV,766690,766691,2,*,*,dsir4
chrXV,766730,766731,3,*,*,dsir4
chrXV,766758,766759,6,*,*,dsir4
chrXV,767029,767030,73,*,*,dsir4
chrXV,767477,767478,1,*,*,dsir4
chrXV,767903,767904,5,*,*,dsir4
chrXV,767904,767905,3,*,*,dsir4
chrXV,768047,768048,21,*,*,dsir4
chrXV,768058,768059,20,*,*,dsir4
chrXV,768088,768089,1,*,*,dsir4
chrXV,768150,768151,35,*,*,dsir4
chrXV,768164,768165,5,*,*,dsir4
chrXV,768174,768175,2,*,*,dsir4
chrXV,768194,768195,4,*,*,dsir4
chrXV,768200,768201,13,*,*,dsir4
chrXV,768225,768226,3,*,*,dsir4
chrXV,768247,768248,5,*,*,dsir4
chrXV,768319,768320,5,*,*,dsir4
chrXV,768480,768481,4,*,*,dsir4
chrXV,769018,769019,48,*,*,dsir4
chrXV,769235,769236,1,*,*,dsir4
chrXV,769527,769528,50,*,*,dsir4
chrXV,769562,769563,9,*,*,dsir4
chrXV,769565,769566,1,*,*,dsir4
chrXV,769566,769567,82,*,*,dsir4
chrXV,769576,769577,3,*,*,dsir4
chrXV,769579,769580,21,*,*,dsir4
chrXV,769607,769608,2,*,*,dsir4
chrXV,769627,769628,38,*,*,dsir4
chrXV,769670,769671,47,*,*,dsir4
chrXV,769724,769725,119,*,*,dsir4
chrXV,769816,769817,6,*,*,dsir4
chrXV,769846,769847,14,*,*,dsir4
chrXV,769851,769852,2,*,*,dsir4
chrXV,769893,769894,4,*,*,dsir4
chrXV,769910,769911,1,*,*,dsir4
chrXV,769910,769911,2,*,*,dsir4
chrXV,769993,769994,11,*,*,dsir4
chrXV,770008,770009,2,*,*,dsir4
chrXV,770084,770085,6,*,*,dsir4
chrXV,770085,770086,4,*,*,dsir4
chrXV,770104,770105,1,*,*,dsir4
chrXV,770104,770105,2,*,*,dsir4
chrXV,770118,770119,8,*,*,dsir4
chrXV,770125,770126,47,*,*,dsir4
chrXV,770133,770134,68,*,*,dsir4
chrXV,770136,770137,148,*,*,dsir4
chrXV,770141,770142,22,*,*,dsir4
chrXV,770155,770156,3,*,*,dsir4
chrXV,770155,770156,10,*,*,dsir4
chrXV,770161,770162,24,*,*,dsir4
chrXV,770169,770170,32,*,*,dsir4
chrXV,770170,770171,39,*,*,dsir4
chrXV,770203,770204,6,*,*,dsir4
chrXV,770320,770321,4,*,*,dsir4
chrXV,770324,770325,5,*,*,dsir4
chrXV,770325,770326,5,*,*,dsir4
chrXV,770328,770329,1,*,*,dsir4
chrXV,770346,770347,2,*,*,dsir4
chrXV,770360,770361,2,*,*,dsir4
chrXV,770392,770393,5,*,*,dsir4
chrXV,770412,770413,10,*,*,dsir4
chrXV,770430,770431,13,*,*,dsir4
chrXV,770436,770437,6,*,*,dsir4
chrXV,770478,770479,24,*,*,dsir4
chrXV,770502,770503,23,*,*,dsir4
chrXV,770505,770506,1,*,*,dsir4
chrXV,770515,770516,74,*,*,dsir4
chrXV,770535,770536,134,*,*,dsir4
chrXV,770537,770538,11,*,*,dsir4
chrXV,770576,770577,1,*,*,dsir4
chrXV,770623,770624,1,*,*,dsir4
chrXV,770634,770635,9,*,*,dsir4
chrXV,770639,770640,4,*,*,dsir4
chrXV,770683,770684,2,*,*,dsir4
chrXV,770902,770903,2,*,*,dsir4
chrXV,772235,772236,21,*,*,dsir4
chrXV,772285,772286,7,*,*,dsir4
chrXV,772310,772311,13,*,*,dsir4
chrXV,772369,772370,8,*,*,dsir4
chrXV,772377,772378,52,*,*,dsir4
chrXV,772398,772399,3,*,*,dsir4
chrXV,772398,772399,60,*,*,dsir4
chrXV,772422,772423,4,*,*,dsir4
chrXV,772423,772424,7,*,*,dsir4
chrXV,772436,772437,19,*,*,dsir4
chrXV,772445,772446,9,*,*,dsir4
chrXV,772464,772465,1,*,*,dsir4
chrXV,772476,772477,66,*,*,dsir4
chrXV,772536,772537,5,*,*,dsir4
chrXV,772550,772551,16,*,*,dsir4
chrXV,772816,772817,11,*,*,dsir4
chrXV,773061,773062,24,*,*,dsir4
chrXV,774104,774105,2,*,*,dsir4
chrXV,774284,774285,1,*,*,dsir4
chrXV,774313,774314,2,*,*,dsir4
chrXV,774388,774389,12,*,*,dsir4
chrXV,774446,774447,5,*,*,dsir4
chrXV,775019,775020,5,*,*,dsir4
chrXV,775130,775131,117,*,*,dsir4
chrXV,775501,775502,12,*,*,dsir4
chrXV,775505,775506,1,*,*,dsir4
chrXV,775535,775536,5,*,*,dsir4
chrXV,775550,775551,1,*,*,dsir4
chrXV,775565,775566,2,*,*,dsir4
chrXV,775570,775571,1,*,*,dsir4
chrXV,775571,775572,8,*,*,dsir4
chrXV,775601,775602,3,*,*,dsir4
chrXV,776174,776175,26,*,*,dsir4
chrXV,776498,776499,3,*,*,dsir4
chrXV,777410,777411,171,*,*,dsir4
chrXV,777520,777521,17,*,*,dsir4
chrXV,778093,778094,4,*,*,dsir4
chrXV,778529,778530,4,*,*,dsir4
chrXV,778701,778702,1,*,*,dsir4
chrXV,779010,779011,78,*,*,dsir4
chrXV,779425,779426,9,*,*,dsir4
chrXV,779475,779476,1,*,*,dsir4
chrXV,779484,779485,4,*,*,dsir4
chrXV,779487,779488,5,*,*,dsir4
chrXV,779558,779559,5,*,*,dsir4
chrXV,779593,779594,4,*,*,dsir4
chrXV,779722,779723,18,*,*,dsir4
chrXV,779749,779750,20,*,*,dsir4
chrXV,779814,779815,1,*,*,dsir4
chrXV,779815,779816,16,*,*,dsir4
chrXV,779908,779909,116,*,*,dsir4
chrXV,779910,779911,2,*,*,dsir4
chrXV,779914,779915,4,*,*,dsir4
chrXV,779940,779941,5,*,*,dsir4
chrXV,779942,779943,16,*,*,dsir4
chrXV,779988,779989,1,*,*,dsir4
chrXV,779989,779990,93,*,*,dsir4
chrXV,780088,780089,3,*,*,dsir4
chrXV,780371,780372,1,*,*,dsir4
chrXV,780377,780378,3,*,*,dsir4
chrXV,780515,780516,141,*,*,dsir4
chrXV,780542,780543,17,*,*,dsir4
chrXV,780614,780615,1,*,*,dsir4
chrXV,780617,780618,2,*,*,dsir4
chrXV,780686,780687,4,*,*,dsir4
chrXV,780772,780773,1,*,*,dsir4
chrXV,780776,780777,2,*,*,dsir4
chrXV,780790,780791,5,*,*,dsir4
chrXV,780798,780799,75,*,*,dsir4
chrXV,780824,780825,78,*,*,dsir4
chrXV,780847,780848,209,*,*,dsir4
chrXV,780868,780869,2,*,*,dsir4
chrXV,780931,780932,11,*,*,dsir4
chrXV,780985,780986,1,*,*,dsir4
chrXV,781126,781127,1,*,*,dsir4
chrXV,781140,781141,2,*,*,dsir4
chrXV,781176,781177,12,*,*,dsir4
chrXV,781211,781212,4,*,*,dsir4
chrXV,781355,781356,13,*,*,dsir4
chrXV,781444,781445,209,*,*,dsir4
chrXV,781461,781462,1,*,*,dsir4
chrXV,781569,781570,6,*,*,dsir4
chrXV,781569,781570,1,*,*,dsir4
chrXV,781602,781603,1,*,*,dsir4
chrXV,781621,781622,9,*,*,dsir4
chrXV,781629,781630,12,*,*,dsir4
chrXV,781676,781677,24,*,*,dsir4
chrXV,781681,781682,1,*,*,dsir4
chrXV,781695,781696,28,*,*,dsir4
chrXV,781706,781707,1,*,*,dsir4
chrXV,781721,781722,2,*,*,dsir4
chrXV,781750,781751,2,*,*,dsir4
chrXV,781823,781824,7,*,*,dsir4
chrXV,781895,781896,34,*,*,dsir4
chrXV,782074,782075,5,*,*,dsir4
chrXV,782595,782596,2,*,*,dsir4
chrXV,783271,783272,1,*,*,dsir4
chrXV,783304,783305,2,*,*,dsir4
chrXV,783411,783412,1,*,*,dsir4
chrXV,783465,783466,13,*,*,dsir4
chrXV,783493,783494,5,*,*,dsir4
chrXV,783528,783529,2,*,*,dsir4
chrXV,783593,783594,2,*,*,dsir4
chrXV,783754,783755,27,*,*,dsir4
chrXV,783920,783921,369,*,*,dsir4
chrXV,784417,784418,3,*,*,dsir4
chrXV,784489,784490,2,*,*,dsir4
chrXV,784742,784743,174,*,*,dsir4
chrXV,784878,784879,1,*,*,dsir4
chrXV,784927,784928,18,*,*,dsir4
chrXV,784945,784946,6,*,*,dsir4
chrXV,785278,785279,80,*,*,dsir4
chrXV,785370,785371,1,*,*,dsir4
chrXV,785477,785478,40,*,*,dsir4
chrXV,786132,786133,69,*,*,dsir4
chrXV,786253,786254,1,*,*,dsir4
chrXV,787022,787023,3,*,*,dsir4
chrXV,787023,787024,10,*,*,dsir4
chrXV,787067,787068,77,*,*,dsir4
chrXV,787067,787068,5,*,*,dsir4
chrXV,787077,787078,90,*,*,dsir4
chrXV,787099,787100,77,*,*,dsir4
chrXV,787112,787113,30,*,*,dsir4
chrXV,787314,787315,1,*,*,dsir4
chrXV,787316,787317,10,*,*,dsir4
chrXV,787722,787723,14,*,*,dsir4
chrXV,788391,788392,33,*,*,dsir4
chrXV,788506,788507,8,*,*,dsir4
chrXV,788590,788591,5,*,*,dsir4
chrXV,788685,788686,2,*,*,dsir4
chrXV,788737,788738,1,*,*,dsir4
chrXV,788817,788818,1,*,*,dsir4
chrXV,789232,789233,1,*,*,dsir4
chrXV,789632,789633,1,*,*,dsir4
chrXV,789701,789702,12,*,*,dsir4
chrXV,789910,789911,64,*,*,dsir4
chrXV,789976,789977,10,*,*,dsir4
chrXV,790056,790057,2,*,*,dsir4
chrXV,790133,790134,2,*,*,dsir4
chrXV,790146,790147,1,*,*,dsir4
chrXV,790195,790196,4,*,*,dsir4
chrXV,792217,792218,1,*,*,dsir4
chrXV,792312,792313,19,*,*,dsir4
chrXV,792580,792581,1,*,*,dsir4
chrXV,792784,792785,21,*,*,dsir4
chrXV,793838,793839,4,*,*,dsir4
chrXV,794101,794102,8,*,*,dsir4
chrXV,794321,794322,3,*,*,dsir4
chrXV,794629,794630,2,*,*,dsir4
chrXV,794757,794758,7,*,*,dsir4
chrXV,794908,794909,3,*,*,dsir4
chrXV,795042,795043,10,*,*,dsir4
chrXV,795409,795410,3,*,*,dsir4
chrXV,795616,795617,4,*,*,dsir4
chrXV,795642,795643,1,*,*,dsir4
chrXV,795674,795675,10,*,*,dsir4
chrXV,795828,795829,63,*,*,dsir4
chrXV,795932,795933,10,*,*,dsir4
chrXV,796042,796043,22,*,*,dsir4
chrXV,796246,796247,4,*,*,dsir4
chrXV,796277,796278,41,*,*,dsir4
chrXV,796379,796380,7,*,*,dsir4
chrXV,796505,796506,4,*,*,dsir4
chrXV,796581,796582,6,*,*,dsir4
chrXV,796918,796919,6,*,*,dsir4
chrXV,796921,796922,10,*,*,dsir4
chrXV,796928,796929,8,*,*,dsir4
chrXV,796935,796936,6,*,*,dsir4
chrXV,796944,796945,12,*,*,dsir4
chrXV,796957,796958,1,*,*,dsir4
chrXV,797192,797193,2,*,*,dsir4
chrXV,797233,797234,23,*,*,dsir4
chrXV,797312,797313,40,*,*,dsir4
chrXV,797354,797355,1,*,*,dsir4
chrXV,797491,797492,10,*,*,dsir4
chrXV,797555,797556,3,*,*,dsir4
chrXV,797558,797559,1,*,*,dsir4
chrXV,797777,797778,4,*,*,dsir4
chrXV,797898,797899,37,*,*,dsir4
chrXV,797946,797947,46,*,*,dsir4
chrXV,797964,797965,2,*,*,dsir4
chrXV,798141,798142,5,*,*,dsir4
chrXV,798265,798266,70,*,*,dsir4
chrXV,799320,799321,16,*,*,dsir4
chrXV,799864,799865,42,*,*,dsir4
chrXV,800748,800749,13,*,*,dsir4
chrXV,801034,801035,1,*,*,dsir4
chrXV,801490,801491,1,*,*,dsir4
chrXV,801660,801661,2,*,*,dsir4
chrXV,802222,802223,12,*,*,dsir4
chrXV,802306,802307,1,*,*,dsir4
chrXV,802356,802357,86,*,*,dsir4
chrXV,802494,802495,38,*,*,dsir4
chrXV,802829,802830,52,*,*,dsir4
chrXV,802850,802851,365,*,*,dsir4
chrXV,803268,803269,17,*,*,dsir4
chrXV,803503,803504,2,*,*,dsir4
chrXV,803513,803514,3,*,*,dsir4
chrXV,803535,803536,5,*,*,dsir4
chrXV,803545,803546,29,*,*,dsir4
chrXV,803567,803568,2,*,*,dsir4
chrXV,803768,803769,13,*,*,dsir4
chrXV,803887,803888,2,*,*,dsir4
chrXV,804303,804304,2,*,*,dsir4
chrXV,804311,804312,2,*,*,dsir4
chrXV,805232,805233,3,*,*,dsir4
chrXV,805994,805995,4,*,*,dsir4
chrXV,806397,806398,2,*,*,dsir4
chrXV,807061,807062,4,*,*,dsir4
chrXV,807092,807093,34,*,*,dsir4
chrXV,807100,807101,2,*,*,dsir4
chrXV,807408,807409,1,*,*,dsir4
chrXV,808305,808306,18,*,*,dsir4
chrXV,808627,808628,10,*,*,dsir4
chrXV,809600,809601,3,*,*,dsir4
chrXV,809792,809793,12,*,*,dsir4
chrXV,810402,810403,3,*,*,dsir4
chrXV,810902,810903,10,*,*,dsir4
chrXV,810903,810904,4,*,*,dsir4
chrXV,810925,810926,5,*,*,dsir4
chrXV,811028,811029,1,*,*,dsir4
chrXV,811917,811918,1,*,*,dsir4
chrXV,812374,812375,2,*,*,dsir4
chrXV,813762,813763,142,*,*,dsir4
chrXV,813775,813776,42,*,*,dsir4
chrXV,813779,813780,26,*,*,dsir4
chrXV,813802,813803,2,*,*,dsir4
chrXV,813819,813820,1,*,*,dsir4
chrXV,813853,813854,3,*,*,dsir4
chrXV,813854,813855,8,*,*,dsir4
chrXV,813867,813868,17,*,*,dsir4
chrXV,814001,814002,41,*,*,dsir4
chrXV,814033,814034,41,*,*,dsir4
chrXV,814501,814502,1,*,*,dsir4
chrXV,814584,814585,4,*,*,dsir4
chrXV,815163,815164,7,*,*,dsir4
chrXV,815488,815489,2,*,*,dsir4
chrXV,815555,815556,3,*,*,dsir4
chrXV,815934,815935,1,*,*,dsir4
chrXV,817048,817049,2,*,*,dsir4
chrXV,817079,817080,2,*,*,dsir4
chrXV,817079,817080,8,*,*,dsir4
chrXV,817186,817187,1,*,*,dsir4
chrXV,817509,817510,6,*,*,dsir4
chrXV,818398,818399,3,*,*,dsir4
chrXV,818416,818417,6,*,*,dsir4
chrXV,818470,818471,37,*,*,dsir4
chrXV,818480,818481,3,*,*,dsir4
chrXV,818622,818623,7,*,*,dsir4
chrXV,818659,818660,96,*,*,dsir4
chrXV,818945,818946,3,*,*,dsir4
chrXV,819200,819201,11,*,*,dsir4
chrXV,819213,819214,11,*,*,dsir4
chrXV,819424,819425,54,*,*,dsir4
chrXV,819945,819946,1,*,*,dsir4
chrXV,819949,819950,72,*,*,dsir4
chrXV,820128,820129,3,*,*,dsir4
chrXV,820441,820442,1,*,*,dsir4
chrXV,820820,820821,6,*,*,dsir4
chrXV,820879,820880,10,*,*,dsir4
chrXV,821489,821490,1,*,*,dsir4
chrXV,822102,822103,1,*,*,dsir4
chrXV,822517,822518,7,*,*,dsir4
chrXV,822611,822612,2,*,*,dsir4
chrXV,822970,822971,3,*,*,dsir4
chrXV,823005,823006,8,*,*,dsir4
chrXV,824086,824087,94,*,*,dsir4
chrXV,824499,824500,5,*,*,dsir4
chrXV,824892,824893,13,*,*,dsir4
chrXV,825071,825072,18,*,*,dsir4
chrXV,825115,825116,3,*,*,dsir4
chrXV,825182,825183,2,*,*,dsir4
chrXV,825186,825187,2,*,*,dsir4
chrXV,825203,825204,3,*,*,dsir4
chrXV,825216,825217,7,*,*,dsir4
chrXV,825232,825233,13,*,*,dsir4
chrXV,825241,825242,1,*,*,dsir4
chrXV,825257,825258,3,*,*,dsir4
chrXV,825272,825273,2,*,*,dsir4
chrXV,825325,825326,1,*,*,dsir4
chrXV,825345,825346,2,*,*,dsir4
chrXV,825357,825358,8,*,*,dsir4
chrXV,825502,825503,1,*,*,dsir4
chrXV,825583,825584,133,*,*,dsir4
chrXV,825634,825635,12,*,*,dsir4
chrXV,825662,825663,33,*,*,dsir4
chrXV,825662,825663,1,*,*,dsir4
chrXV,825667,825668,4,*,*,dsir4
chrXV,825681,825682,36,*,*,dsir4
chrXV,825691,825692,3,*,*,dsir4
chrXV,825729,825730,1,*,*,dsir4
chrXV,825729,825730,50,*,*,dsir4
chrXV,825730,825731,19,*,*,dsir4
chrXV,825756,825757,88,*,*,dsir4
chrXV,825771,825772,7,*,*,dsir4
chrXV,825884,825885,3,*,*,dsir4
chrXV,825890,825891,1,*,*,dsir4
chrXV,825918,825919,27,*,*,dsir4
chrXV,825964,825965,1,*,*,dsir4
chrXV,825968,825969,23,*,*,dsir4
chrXV,826080,826081,8,*,*,dsir4
chrXV,826082,826083,22,*,*,dsir4
chrXV,826084,826085,3,*,*,dsir4
chrXV,826147,826148,5,*,*,dsir4
chrXV,826207,826208,1,*,*,dsir4
chrXV,826227,826228,1,*,*,dsir4
chrXV,826229,826230,12,*,*,dsir4
chrXV,826408,826409,40,*,*,dsir4
chrXV,826439,826440,40,*,*,dsir4
chrXV,827424,827425,1,*,*,dsir4
chrXV,827770,827771,8,*,*,dsir4
chrXV,827910,827911,2,*,*,dsir4
chrXV,828472,828473,4,*,*,dsir4
chrXV,829507,829508,5,*,*,dsir4
chrXV,829582,829583,3,*,*,dsir4
chrXV,829739,829740,2,*,*,dsir4
chrXV,829745,829746,2,*,*,dsir4
chrXV,829764,829765,4,*,*,dsir4
chrXV,830270,830271,2,*,*,dsir4
chrXV,830718,830719,2,*,*,dsir4
chrXV,830780,830781,172,*,*,dsir4
chrXV,830780,830781,17,*,*,dsir4
chrXV,830799,830800,3,*,*,dsir4
chrXV,830803,830804,1,*,*,dsir4
chrXV,831260,831261,3,*,*,dsir4
chrXV,831437,831438,164,*,*,dsir4
chrXV,831819,831820,5,*,*,dsir4
chrXV,832002,832003,7,*,*,dsir4
chrXV,832149,832150,31,*,*,dsir4
chrXV,832157,832158,63,*,*,dsir4
chrXV,832184,832185,67,*,*,dsir4
chrXV,832206,832207,1,*,*,dsir4
chrXV,832254,832255,1,*,*,dsir4
chrXV,832255,832256,123,*,*,dsir4
chrXV,832268,832269,2,*,*,dsir4
chrXV,832271,832272,21,*,*,dsir4
chrXV,832280,832281,1,*,*,dsir4
chrXV,832293,832294,2,*,*,dsir4
chrXV,832308,832309,55,*,*,dsir4
chrXV,832311,832312,2,*,*,dsir4
chrXV,832321,832322,30,*,*,dsir4
chrXV,832321,832322,12,*,*,dsir4
chrXV,832322,832323,38,*,*,dsir4
chrXV,832351,832352,14,*,*,dsir4
chrXV,832354,832355,10,*,*,dsir4
chrXV,832355,832356,1,*,*,dsir4
chrXV,832355,832356,15,*,*,dsir4
chrXV,832549,832550,6,*,*,dsir4
chrXV,832552,832553,27,*,*,dsir4
chrXV,832565,832566,33,*,*,dsir4
chrXV,832567,832568,25,*,*,dsir4
chrXV,832568,832569,32,*,*,dsir4
chrXV,832581,832582,31,*,*,dsir4
chrXV,832591,832592,25,*,*,dsir4
chrXV,832687,832688,12,*,*,dsir4
chrXV,832692,832693,7,*,*,dsir4
chrXV,832699,832700,4,*,*,dsir4
chrXV,832872,832873,4,*,*,dsir4
chrXV,833068,833069,2,*,*,dsir4
chrXV,834011,834012,9,*,*,dsir4
chrXV,834059,834060,20,*,*,dsir4
chrXV,834063,834064,1,*,*,dsir4
chrXV,834197,834198,9,*,*,dsir4
chrXV,834211,834212,28,*,*,dsir4
chrXV,834288,834289,2,*,*,dsir4
chrXV,834783,834784,58,*,*,dsir4
chrXV,836202,836203,15,*,*,dsir4
chrXV,836453,836454,5,*,*,dsir4
chrXV,836563,836564,33,*,*,dsir4
chrXV,836596,836597,105,*,*,dsir4
chrXV,836598,836599,2,*,*,dsir4
chrXV,836601,836602,14,*,*,dsir4
chrXV,836603,836604,12,*,*,dsir4
chrXV,836639,836640,27,*,*,dsir4
chrXV,836641,836642,4,*,*,dsir4
chrXV,836655,836656,1,*,*,dsir4
chrXV,836674,836675,2,*,*,dsir4
chrXV,836684,836685,6,*,*,dsir4
chrXV,836692,836693,43,*,*,dsir4
chrXV,836715,836716,10,*,*,dsir4
chrXV,836725,836726,3,*,*,dsir4
chrXV,836732,836733,5,*,*,dsir4
chrXV,836895,836896,1,*,*,dsir4
chrXV,836896,836897,6,*,*,dsir4
chrXV,836916,836917,15,*,*,dsir4
chrXV,836917,836918,39,*,*,dsir4
chrXV,836922,836923,3,*,*,dsir4
chrXV,836931,836932,7,*,*,dsir4
chrXV,836946,836947,1,*,*,dsir4
chrXV,836950,836951,1,*,*,dsir4
chrXV,836950,836951,1,*,*,dsir4
chrXV,836986,836987,7,*,*,dsir4
chrXV,837007,837008,1,*,*,dsir4
chrXV,837007,837008,13,*,*,dsir4
chrXV,837066,837067,3,*,*,dsir4
chrXV,837100,837101,4,*,*,dsir4
chrXV,837100,837101,2,*,*,dsir4
chrXV,837130,837131,1,*,*,dsir4
chrXV,837154,837155,1,*,*,dsir4
chrXV,837154,837155,1,*,*,dsir4
chrXV,837160,837161,233,*,*,dsir4
chrXV,837167,837168,85,*,*,dsir4
chrXV,837202,837203,9,*,*,dsir4
chrXV,837206,837207,4,*,*,dsir4
