chr,start,end,depth,strand,annotation,sample
chrXIII,919558,919559,157,*,*,adh1
chrXIII,919635,919636,40,*,*,adh1
chrXIII,920730,920731,704,*,*,adh1
chrXIII,921966,921967,1,*,*,adh1
chrXIII,923005,923006,7,*,*,adh1
chrXIII,923020,923021,2,*,*,adh1
chrXIV,10096,10097,20,*,*,adh1
chrXIV,10287,10288,62,*,*,adh1
chrXIV,16114,16115,296,*,*,adh1
chrXIV,19509,19510,318,*,*,adh1
chrXIV,20518,20519,123,*,*,adh1
chrXIV,21067,21068,5,*,*,adh1
chrXIV,22975,22976,1810,*,*,adh1
chrXIV,26025,26026,517,*,*,adh1
chrXIV,31756,31757,2984,*,*,adh1
chrXIV,33261,33262,1,*,*,adh1
chrXIV,37574,37575,8,*,*,adh1
chrXIV,37817,37818,5,*,*,adh1
chrXIV,41800,41801,83,*,*,adh1
chrXIV,41942,41943,11,*,*,adh1
chrXIV,44555,44556,1,*,*,adh1
chrXIV,50422,50423,108,*,*,adh1
chrXIV,64712,64713,203,*,*,adh1
chrXIV,65003,65004,6,*,*,adh1
chrXIV,65302,65303,46,*,*,adh1
chrXIV,65478,65479,1,*,*,adh1
chrXIV,65946,65947,2,*,*,adh1
chrXIV,65958,65959,17,*,*,adh1
chrXIV,68281,68282,5906,*,*,adh1
chrXIV,68669,68670,872,*,*,adh1
chrXIV,68671,68672,5,*,*,adh1
chrXIV,70155,70156,2,*,*,adh1
chrXIV,77035,77036,6,*,*,adh1
chrXIV,79321,79322,14,*,*,adh1
chrXIV,86130,86131,184,*,*,adh1
chrXIV,89001,89002,3,*,*,adh1
chrXIV,91249,91250,26,*,*,adh1
chrXIV,91502,91503,793,*,*,adh1
chrXIV,91650,91651,1506,*,*,adh1
chrXIV,96416,96417,417,*,*,adh1
chrXIV,104210,104211,1,*,*,adh1
chrXIV,105858,105859,5,*,*,adh1
chrXIV,106711,106712,39,*,*,adh1
chrXIV,107069,107070,1,*,*,adh1
chrXIV,107070,107071,3289,*,*,adh1
chrXIV,107161,107162,246,*,*,adh1
chrXIV,107189,107190,178,*,*,adh1
chrXIV,107258,107259,8,*,*,adh1
chrXIV,110122,110123,5,*,*,adh1
chrXIV,110640,110641,327,*,*,adh1
chrXIV,113026,113027,1263,*,*,adh1
chrXIV,114032,114033,4,*,*,adh1
chrXIV,114483,114484,2,*,*,adh1
chrXIV,115252,115253,20,*,*,adh1
chrXIV,116097,116098,1,*,*,adh1
chrXIV,116604,116605,1777,*,*,adh1
chrXIV,116606,116607,1,*,*,adh1
chrXIV,116724,116725,1,*,*,adh1
chrXIV,116726,116727,542,*,*,adh1
chrXIV,116921,116922,732,*,*,adh1
chrXIV,117818,117819,1,*,*,adh1
chrXIV,118054,118055,1,*,*,adh1
chrXIV,118128,118129,2,*,*,adh1
chrXIV,127549,127550,18,*,*,adh1
chrXIV,137669,137670,196,*,*,adh1
chrXIV,141311,141312,1,*,*,adh1
chrXIV,145637,145638,157,*,*,adh1
chrXIV,146746,146747,1,*,*,adh1
chrXIV,148631,148632,8,*,*,adh1
chrXIV,151145,151146,2,*,*,adh1
chrXIV,164367,164368,5,*,*,adh1
chrXIV,167111,167112,26,*,*,adh1
chrXIV,168537,168538,36,*,*,adh1
chrXIV,169697,169698,55,*,*,adh1
chrXIV,172422,172423,1022,*,*,adh1
chrXIV,174853,174854,133,*,*,adh1
chrXIV,175912,175913,52,*,*,adh1
chrXIV,177091,177092,6,*,*,adh1
chrXIV,181240,181241,11,*,*,adh1
chrXIV,182551,182552,2,*,*,adh1
chrXIV,187840,187841,264,*,*,adh1
chrXIV,188514,188515,4,*,*,adh1
chrXIV,190345,190346,1,*,*,adh1
chrXIV,191096,191097,33,*,*,adh1
chrXIV,191117,191118,3244,*,*,adh1
chrXIV,194033,194034,2,*,*,adh1
chrXIV,197313,197314,9,*,*,adh1
chrXIV,197841,197842,413,*,*,adh1
chrXIV,197977,197978,364,*,*,adh1
chrXIV,198088,198089,49,*,*,adh1
chrXIV,198204,198205,1,*,*,adh1
chrXIV,198286,198287,8714,*,*,adh1
chrXIV,198310,198311,898,*,*,adh1
chrXIV,198426,198427,743,*,*,adh1
chrXIV,200116,200117,1,*,*,adh1
chrXIV,200476,200477,1,*,*,adh1
chrXIV,200523,200524,270,*,*,adh1
chrXIV,201693,201694,26,*,*,adh1
chrXIV,202503,202504,3,*,*,adh1
chrXIV,203282,203283,2,*,*,adh1
chrXIV,205070,205071,1011,*,*,adh1
chrXIV,205995,205996,1,*,*,adh1
chrXIV,206308,206309,4,*,*,adh1
chrXIV,210359,210360,96,*,*,adh1
chrXIV,211658,211659,448,*,*,adh1
chrXIV,212852,212853,175,*,*,adh1
chrXIV,213012,213013,105,*,*,adh1
chrXIV,215899,215900,1,*,*,adh1
chrXIV,215900,215901,1188,*,*,adh1
chrXIV,217178,217179,1046,*,*,adh1
chrXIV,218935,218936,3,*,*,adh1
chrXIV,218970,218971,1,*,*,adh1
chrXIV,219047,219048,112,*,*,adh1
chrXIV,224646,224647,1446,*,*,adh1
chrXIV,226310,226311,4,*,*,adh1
chrXIV,227306,227307,307,*,*,adh1
chrXIV,228986,228987,3,*,*,adh1
chrXIV,230804,230805,1,*,*,adh1
chrXIV,230805,230806,11,*,*,adh1
chrXIV,230806,230807,2,*,*,adh1
chrXIV,234127,234128,2775,*,*,adh1
chrXIV,234222,234223,63,*,*,adh1
chrXIV,238450,238451,465,*,*,adh1
chrXIV,239533,239534,1,*,*,adh1
chrXIV,240042,240043,1,*,*,adh1
chrXIV,240059,240060,2269,*,*,adh1
chrXIV,240328,240329,1,*,*,adh1
chrXIV,240329,240330,5368,*,*,adh1
chrXIV,242684,242685,14,*,*,adh1
chrXIV,245321,245322,21,*,*,adh1
chrXIV,248291,248292,8,*,*,adh1
chrXIV,252446,252447,437,*,*,adh1
chrXIV,254237,254238,746,*,*,adh1
chrXIV,258380,258381,1,*,*,adh1
chrXIV,258382,258383,160,*,*,adh1
chrXIV,259973,259974,5,*,*,adh1
chrXIV,261507,261508,4,*,*,adh1
chrXIV,263316,263317,1105,*,*,adh1
chrXIV,264365,264366,23,*,*,adh1
chrXIV,266690,266691,10,*,*,adh1
chrXIV,267530,267531,50,*,*,adh1
chrXIV,271260,271261,7000,*,*,adh1
chrXIV,271261,271262,1,*,*,adh1
chrXIV,273482,273483,4,*,*,adh1
chrXIV,281841,281842,3,*,*,adh1
chrXIV,281842,281843,3095,*,*,adh1
chrXIV,281852,281853,2214,*,*,adh1
chrXIV,282021,282022,28,*,*,adh1
chrXIV,282544,282545,5,*,*,adh1
chrXIV,283138,283139,1,*,*,adh1
chrXIV,283198,283199,3,*,*,adh1
chrXIV,283199,283200,34,*,*,adh1
chrXIV,283200,283201,606,*,*,adh1
chrXIV,283201,283202,6,*,*,adh1
chrXIV,283513,283514,43,*,*,adh1
chrXIV,285997,285998,169,*,*,adh1
chrXIV,286116,286117,286,*,*,adh1
chrXIV,286117,286118,1,*,*,adh1
chrXIV,286284,286285,445,*,*,adh1
chrXIV,287315,287316,4,*,*,adh1
chrXIV,293465,293466,1,*,*,adh1
chrXIV,295667,295668,6,*,*,adh1
chrXIV,301430,301431,5643,*,*,adh1
chrXIV,301431,301432,13,*,*,adh1
chrXIV,301481,301482,9,*,*,adh1
chrXIV,301873,301874,39,*,*,adh1
chrXIV,301881,301882,350,*,*,adh1
chrXIV,302012,302013,1,*,*,adh1
chrXIV,302014,302015,667,*,*,adh1
chrXIV,302079,302080,40,*,*,adh1
chrXIV,302130,302131,33,*,*,adh1
chrXIV,302377,302378,105,*,*,adh1
chrXIV,302382,302383,155,*,*,adh1
chrXIV,305060,305061,609,*,*,adh1
chrXIV,306996,306997,27,*,*,adh1
chrXIV,308446,308447,282,*,*,adh1
chrXIV,308950,308951,17,*,*,adh1
chrXIV,309903,309904,574,*,*,adh1
chrXIV,310088,310089,193,*,*,adh1
chrXIV,310258,310259,24,*,*,adh1
chrXIV,310484,310485,1,*,*,adh1
chrXIV,311705,311706,12,*,*,adh1
chrXIV,312663,312664,1,*,*,adh1
chrXIV,318215,318216,1,*,*,adh1
chrXIV,318929,318930,918,*,*,adh1
chrXIV,321786,321787,1,*,*,adh1
chrXIV,321787,321788,859,*,*,adh1
chrXIV,323586,323587,50,*,*,adh1
chrXIV,325636,325637,14,*,*,adh1
chrXIV,331234,331235,5,*,*,adh1
chrXIV,331467,331468,1,*,*,adh1
chrXIV,332694,332695,1,*,*,adh1
chrXIV,335392,335393,1010,*,*,adh1
chrXIV,335634,335635,80,*,*,adh1
chrXIV,335649,335650,26,*,*,adh1
chrXIV,335840,335841,418,*,*,adh1
chrXIV,335859,335860,13,*,*,adh1
chrXIV,335860,335861,350,*,*,adh1
chrXIV,336282,336283,41,*,*,adh1
chrXIV,336287,336288,2,*,*,adh1
chrXIV,342029,342030,2,*,*,adh1
chrXIV,342030,342031,2287,*,*,adh1
chrXIV,345832,345833,28,*,*,adh1
chrXIV,345909,345910,6,*,*,adh1
chrXIV,346132,346133,97,*,*,adh1
chrXIV,346146,346147,6,*,*,adh1
chrXIV,349940,349941,5,*,*,adh1
chrXIV,350105,350106,1460,*,*,adh1
chrXIV,350209,350210,1447,*,*,adh1
chrXIV,350233,350234,1420,*,*,adh1
chrXIV,350459,350460,672,*,*,adh1
chrXIV,351545,351546,5373,*,*,adh1
chrXIV,353682,353683,168,*,*,adh1
chrXIV,355503,355504,471,*,*,adh1
chrXIV,355504,355505,3,*,*,adh1
chrXIV,355507,355508,145,*,*,adh1
chrXIV,355796,355797,183,*,*,adh1
chrXIV,355862,355863,9,*,*,adh1
chrXIV,355921,355922,36,*,*,adh1
chrXIV,356226,356227,170,*,*,adh1
chrXIV,356887,356888,651,*,*,adh1
chrXIV,359385,359386,4,*,*,adh1
chrXIV,359386,359387,6,*,*,adh1
chrXIV,359387,359388,7,*,*,adh1
chrXIV,359388,359389,3,*,*,adh1
chrXIV,359389,359390,5,*,*,adh1
chrXIV,361277,361278,2,*,*,adh1
chrXIV,361821,361822,1,*,*,adh1
chrXIV,362262,362263,1,*,*,adh1
chrXIV,368214,368215,1,*,*,adh1
chrXIV,370823,370824,1970,*,*,adh1
chrXIV,372810,372811,3,*,*,adh1
chrXIV,375033,375034,220,*,*,adh1
chrXIV,380573,380574,2,*,*,adh1
chrXIV,383336,383337,850,*,*,adh1
chrXIV,383337,383338,2,*,*,adh1
chrXIV,386996,386997,4,*,*,adh1
chrXIV,392206,392207,41,*,*,adh1
chrXIV,392232,392233,10,*,*,adh1
chrXIV,395624,395625,2,*,*,adh1
chrXIV,398000,398001,1327,*,*,adh1
chrXIV,400604,400605,48,*,*,adh1
chrXIV,402760,402761,3,*,*,adh1
chrXIV,402761,402762,5651,*,*,adh1
chrXIV,405886,405887,3564,*,*,adh1
chrXIV,406041,406042,455,*,*,adh1
chrXIV,406043,406044,1,*,*,adh1
chrXIV,407858,407859,1,*,*,adh1
chrXIV,408041,408042,25,*,*,adh1
chrXIV,408423,408424,1725,*,*,adh1
chrXIV,408424,408425,5,*,*,adh1
chrXIV,408500,408501,172,*,*,adh1
chrXIV,408960,408961,12,*,*,adh1
chrXIV,409039,409040,383,*,*,adh1
chrXIV,416478,416479,3,*,*,adh1
chrXIV,416585,416586,6,*,*,adh1
chrXIV,420158,420159,1,*,*,adh1
chrXIV,422633,422634,1,*,*,adh1
chrXIV,423221,423222,1,*,*,adh1
chrXIV,424584,424585,12,*,*,adh1
chrXIV,424777,424778,24,*,*,adh1
chrXIV,424802,424803,3,*,*,adh1
chrXIV,426980,426981,120,*,*,adh1
chrXIV,427158,427159,7,*,*,adh1
chrXIV,427245,427246,1326,*,*,adh1
chrXIV,427283,427284,494,*,*,adh1
chrXIV,427297,427298,1,*,*,adh1
chrXIV,427299,427300,87,*,*,adh1
chrXIV,427363,427364,87,*,*,adh1
chrXIV,427488,427489,105,*,*,adh1
chrXIV,428974,428975,2,*,*,adh1
chrXIV,430194,430195,6,*,*,adh1
chrXIV,434441,434442,17,*,*,adh1
chrXIV,434697,434698,39,*,*,adh1
chrXIV,438407,438408,4,*,*,adh1
chrXIV,440815,440816,50,*,*,adh1
chrXIV,440856,440857,199,*,*,adh1
chrXIV,443168,443169,616,*,*,adh1
chrXIV,444451,444452,124,*,*,adh1
chrXIV,447868,447869,1551,*,*,adh1
chrXIV,450482,450483,1,*,*,adh1
chrXIV,451529,451530,4695,*,*,adh1
chrXIV,456088,456089,1,*,*,adh1
chrXIV,457644,457645,2,*,*,adh1
chrXIV,457797,457798,5,*,*,adh1
chrXIV,462660,462661,1,*,*,adh1
chrXIV,475727,475728,6,*,*,adh1
chrXIV,475917,475918,6,*,*,adh1
chrXIV,476147,476148,83,*,*,adh1
chrXIV,479478,479479,9,*,*,adh1
chrXIV,479479,479480,9,*,*,adh1
chrXIV,479480,479481,25,*,*,adh1
chrXIV,479481,479482,28,*,*,adh1
chrXIV,479482,479483,15,*,*,adh1
chrXIV,481658,481659,4,*,*,adh1
chrXIV,481972,481973,46,*,*,adh1
chrXIV,484623,484624,1,*,*,adh1
chrXIV,488256,488257,44,*,*,adh1
chrXIV,493228,493229,3,*,*,adh1
chrXIV,497336,497337,1,*,*,adh1
chrXIV,497337,497338,205,*,*,adh1
chrXIV,498618,498619,15,*,*,adh1
chrXIV,498850,498851,950,*,*,adh1
chrXIV,499006,499007,92,*,*,adh1
chrXIV,500631,500632,413,*,*,adh1
chrXIV,503260,503261,1154,*,*,adh1
chrXIV,503261,503262,3,*,*,adh1
chrXIV,503716,503717,371,*,*,adh1
chrXIV,504784,504785,16,*,*,adh1
chrXIV,506311,506312,2,*,*,adh1
chrXIV,507115,507116,1,*,*,adh1
chrXIV,507608,507609,88,*,*,adh1
chrXIV,508474,508475,4,*,*,adh1
chrXIV,516783,516784,11,*,*,adh1
chrXIV,518851,518852,10,*,*,adh1
chrXIV,520143,520144,2,*,*,adh1
chrXIV,526176,526177,37,*,*,adh1
chrXIV,526690,526691,1,*,*,adh1
chrXIV,528936,528937,4,*,*,adh1
chrXIV,533017,533018,213,*,*,adh1
chrXIV,546088,546089,165,*,*,adh1
chrXIV,547842,547843,144,*,*,adh1
chrXIV,549172,549173,19,*,*,adh1
chrXIV,554884,554885,1989,*,*,adh1
chrXIV,560513,560514,102,*,*,adh1
chrXIV,560830,560831,140,*,*,adh1
chrXIV,561286,561287,22,*,*,adh1
chrXIV,567676,567677,4,*,*,adh1
chrXIV,567688,567689,14,*,*,adh1
chrXIV,569831,569832,107,*,*,adh1
chrXIV,570019,570020,175,*,*,adh1
chrXIV,572341,572342,1,*,*,adh1
chrXIV,572620,572621,17,*,*,adh1
chrXIV,576133,576134,20,*,*,adh1
chrXIV,576159,576160,51,*,*,adh1
chrXIV,576273,576274,2995,*,*,adh1
chrXIV,576274,576275,1,*,*,adh1
chrXIV,576276,576277,1,*,*,adh1
chrXIV,576369,576370,8,*,*,adh1
chrXIV,576563,576564,32,*,*,adh1
chrXIV,577058,577059,136,*,*,adh1
chrXIV,578797,578798,148,*,*,adh1
chrXIV,585395,585396,837,*,*,adh1
chrXIV,591908,591909,8,*,*,adh1
chrXIV,592960,592961,986,*,*,adh1
chrXIV,596029,596030,46,*,*,adh1
chrXIV,596248,596249,9,*,*,adh1
chrXIV,597789,597790,27,*,*,adh1
chrXIV,602722,602723,17,*,*,adh1
chrXIV,604681,604682,58,*,*,adh1
chrXIV,604926,604927,65,*,*,adh1
chrXIV,606053,606054,753,*,*,adh1
chrXIV,606429,606430,37,*,*,adh1
chrXIV,610930,610931,1,*,*,adh1
chrXIV,611217,611218,77,*,*,adh1
chrXIV,619861,619862,1,*,*,adh1
chrXIV,619862,619863,229,*,*,adh1
chrXIV,619886,619887,31,*,*,adh1
chrXIV,620842,620843,1,*,*,adh1
chrXIV,622876,622877,2,*,*,adh1
chrXIV,628087,628088,242,*,*,adh1
chrXIV,628576,628577,94,*,*,adh1
chrXIV,628964,628965,3015,*,*,adh1
chrXIV,629872,629873,573,*,*,adh1
chrXIV,631315,631316,157,*,*,adh1
chrXIV,631323,631324,1,*,*,adh1
chrXIV,633948,633949,12,*,*,adh1
chrXIV,634155,634156,307,*,*,adh1
chrXIV,634246,634247,410,*,*,adh1
chrXIV,640881,640882,216,*,*,adh1
chrXIV,642068,642069,30,*,*,adh1
chrXIV,642125,642126,1407,*,*,adh1
chrXIV,642224,642225,1877,*,*,adh1
chrXIV,647229,647230,20,*,*,adh1
chrXIV,647231,647232,1,*,*,adh1
chrXIV,647265,647266,412,*,*,adh1
chrXIV,650578,650579,6,*,*,adh1
chrXIV,651820,651821,287,*,*,adh1
chrXIV,652356,652357,168,*,*,adh1
chrXIV,653381,653382,1,*,*,adh1
chrXIV,654030,654031,25,*,*,adh1
chrXIV,658350,658351,11,*,*,adh1
chrXIV,662249,662250,354,*,*,adh1
chrXIV,662250,662251,1,*,*,adh1
chrXIV,662252,662253,2,*,*,adh1
chrXIV,662265,662266,1,*,*,adh1
chrXIV,662270,662271,2,*,*,adh1
chrXIV,662271,662272,6423,*,*,adh1
chrXIV,662320,662321,2054,*,*,adh1
chrXIV,663667,663668,864,*,*,adh1
chrXIV,664011,664012,5,*,*,adh1
chrXIV,664810,664811,34,*,*,adh1
chrXIV,665056,665057,90,*,*,adh1
chrXIV,667352,667353,2,*,*,adh1
chrXIV,670570,670571,2,*,*,adh1
chrXIV,678080,678081,2,*,*,adh1
chrXIV,679071,679072,1,*,*,adh1
chrXIV,690449,690450,2,*,*,adh1
chrXIV,690632,690633,31,*,*,adh1
chrXIV,690933,690934,1,*,*,adh1
chrXIV,691263,691264,1,*,*,adh1
chrXIV,691816,691817,26,*,*,adh1
chrXIV,692120,692121,1,*,*,adh1
chrXIV,697113,697114,1,*,*,adh1
chrXIV,699438,699439,1,*,*,adh1
chrXIV,699439,699440,3388,*,*,adh1
chrXIV,704511,704512,3,*,*,adh1
chrXIV,711220,711221,1457,*,*,adh1
chrXIV,713804,713805,172,*,*,adh1
chrXIV,715129,715130,1,*,*,adh1
chrXIV,717089,717090,2,*,*,adh1
chrXIV,717596,717597,924,*,*,adh1
chrXIV,719134,719135,524,*,*,adh1
chrXIV,719833,719834,1,*,*,adh1
chrXIV,723898,723899,1,*,*,adh1
chrXIV,728212,728213,757,*,*,adh1
chrXIV,728922,728923,6,*,*,adh1
chrXIV,729411,729412,18995,*,*,adh1
chrXIV,730504,730505,1444,*,*,adh1
chrXIV,731110,731111,11,*,*,adh1
chrXIV,733455,733456,67,*,*,adh1
chrXIV,733693,733694,753,*,*,adh1
chrXIV,734259,734260,3,*,*,adh1
chrXIV,736647,736648,83,*,*,adh1
chrXIV,736939,736940,5104,*,*,adh1
chrXIV,739222,739223,1692,*,*,adh1
chrXIV,743785,743786,94,*,*,adh1
chrXIV,750244,750245,142,*,*,adh1
chrXIV,750449,750450,11,*,*,adh1
chrXIV,752316,752317,2,*,*,adh1
chrXIV,752909,752910,273,*,*,adh1
chrXIV,754992,754993,1,*,*,adh1
chrXIV,758269,758270,1276,*,*,adh1
chrXIV,759204,759205,234,*,*,adh1
chrXIV,763144,763145,50,*,*,adh1
chrXIV,764076,764077,6,*,*,adh1
chrXIV,764381,764382,4,*,*,adh1
chrXIV,764527,764528,19,*,*,adh1
chrXIV,765630,765631,1,*,*,adh1
chrXIV,765631,765632,39,*,*,adh1
chrXIV,765633,765634,10282,*,*,adh1
chrXIV,770199,770200,38,*,*,adh1
chrXIV,774792,774793,590,*,*,adh1
chrXIV,776578,776579,1661,*,*,adh1
chrXIV,777031,777032,36,*,*,adh1
chrXIV,778272,778273,1301,*,*,adh1
chrXIV,778273,778274,1,*,*,adh1
chrXIV,778374,778375,146,*,*,adh1
chrXIV,779293,779294,235,*,*,adh1
chrXIV,779294,779295,1,*,*,adh1
chrXIV,779766,779767,2574,*,*,adh1
chrXIV,781379,781380,1,*,*,adh1
chrXV,340,341,44,*,*,adh1
chrXV,469,470,346,*,*,adh1
chrXV,550,551,9,*,*,adh1
chrXV,856,857,45,*,*,adh1
chrXV,1971,1972,70,*,*,adh1
chrXV,2986,2987,1,*,*,adh1
chrXV,5238,5239,16,*,*,adh1
chrXV,7020,7021,119,*,*,adh1
chrXV,11106,11107,2,*,*,adh1
chrXV,14861,14862,4,*,*,adh1
chrXV,15281,15282,1,*,*,adh1
chrXV,21542,21543,39,*,*,adh1
chrXV,22495,22496,68,*,*,adh1
chrXV,26754,26755,1987,*,*,adh1
chrXV,27908,27909,2,*,*,adh1
chrXV,27909,27910,1,*,*,adh1
chrXV,27910,27911,369,*,*,adh1
chrXV,29918,29919,26,*,*,adh1
chrXV,30897,30898,9,*,*,adh1
chrXV,30913,30914,2,*,*,adh1
chrXV,31984,31985,327,*,*,adh1
chrXV,32299,32300,10,*,*,adh1
chrXV,32321,32322,14,*,*,adh1
chrXV,32736,32737,32,*,*,adh1
chrXV,34055,34056,3,*,*,adh1
chrXV,34126,34127,3444,*,*,adh1
chrXV,34128,34129,1,*,*,adh1
chrXV,34207,34208,2,*,*,adh1
chrXV,35312,35313,22,*,*,adh1
chrXV,37441,37442,1,*,*,adh1
chrXV,38825,38826,14,*,*,adh1
chrXV,40168,40169,49,*,*,adh1
chrXV,40421,40422,51,*,*,adh1
chrXV,43427,43428,72,*,*,adh1
chrXV,44089,44090,137,*,*,adh1
chrXV,54589,54590,5,*,*,adh1
chrXV,54892,54893,1,*,*,adh1
chrXV,58864,58865,242,*,*,adh1
chrXV,59097,59098,1,*,*,adh1
chrXV,59300,59301,3056,*,*,adh1
chrXV,59301,59302,3,*,*,adh1
chrXV,60199,60200,93,*,*,adh1
chrXV,64780,64781,2,*,*,adh1
chrXV,69025,69026,284,*,*,adh1
chrXV,70476,70477,4,*,*,adh1
chrXV,72601,72602,5433,*,*,adh1
chrXV,72602,72603,1,*,*,adh1
chrXV,76497,76498,13,*,*,adh1
chrXV,76518,76519,2,*,*,adh1
chrXV,77212,77213,19,*,*,adh1
chrXV,77885,77886,1,*,*,adh1
chrXV,78555,78556,2,*,*,adh1
chrXV,78580,78581,64,*,*,adh1
chrXV,79817,79818,86,*,*,adh1
chrXV,81422,81423,2,*,*,adh1
chrXV,81423,81424,3490,*,*,adh1
chrXV,82970,82971,968,*,*,adh1
chrXV,83480,83481,52,*,*,adh1
chrXV,84364,84365,11,*,*,adh1
chrXV,85442,85443,10,*,*,adh1
chrXV,86879,86880,6,*,*,adh1
chrXV,88153,88154,6,*,*,adh1
chrXV,88478,88479,3,*,*,adh1
chrXV,88705,88706,15,*,*,adh1
chrXV,89799,89800,1,*,*,adh1
chrXV,89801,89802,2543,*,*,adh1
chrXV,91027,91028,612,*,*,adh1
chrXV,91596,91597,1353,*,*,adh1
chrXV,91727,91728,4,*,*,adh1
chrXV,91729,91730,3428,*,*,adh1
chrXV,96482,96483,1,*,*,adh1
chrXV,96500,96501,6568,*,*,adh1
chrXV,96757,96758,8,*,*,adh1
chrXV,97395,97396,8,*,*,adh1
chrXV,101133,101134,4,*,*,adh1
chrXV,101888,101889,7,*,*,adh1
chrXV,103889,103890,23,*,*,adh1
chrXV,105780,105781,645,*,*,adh1
chrXV,105793,105794,2104,*,*,adh1
chrXV,106179,106180,12,*,*,adh1
chrXV,106186,106187,83,*,*,adh1
chrXV,108822,108823,3,*,*,adh1
chrXV,109250,109251,167,*,*,adh1
chrXV,109412,109413,40,*,*,adh1
chrXV,109453,109454,504,*,*,adh1
chrXV,110194,110195,867,*,*,adh1
chrXV,113386,113387,2,*,*,adh1
chrXV,114608,114609,1,*,*,adh1
chrXV,116256,116257,156,*,*,adh1
chrXV,116373,116374,1,*,*,adh1
chrXV,123698,123699,3,*,*,adh1
chrXV,127968,127969,1133,*,*,adh1
chrXV,127969,127970,1,*,*,adh1
chrXV,128068,128069,8,*,*,adh1
chrXV,128752,128753,4,*,*,adh1
chrXV,128977,128978,2,*,*,adh1
chrXV,129913,129914,1,*,*,adh1
chrXV,130702,130703,3,*,*,adh1
chrXV,132999,133000,1,*,*,adh1
chrXV,133666,133667,97,*,*,adh1
chrXV,135454,135455,33,*,*,adh1
chrXV,142053,142054,4,*,*,adh1
chrXV,147202,147203,7,*,*,adh1
chrXV,148778,148779,1,*,*,adh1
chrXV,151972,151973,66,*,*,adh1
chrXV,161064,161065,786,*,*,adh1
chrXV,162053,162054,336,*,*,adh1
chrXV,163218,163219,1259,*,*,adh1
chrXV,166167,166168,1,*,*,adh1
chrXV,167047,167048,6,*,*,adh1
chrXV,167080,167081,1,*,*,adh1
chrXV,168286,168287,24,*,*,adh1
chrXV,168493,168494,3,*,*,adh1
chrXV,168620,168621,1788,*,*,adh1
chrXV,168621,168622,4,*,*,adh1
chrXV,169619,169620,938,*,*,adh1
chrXV,170234,170235,85,*,*,adh1
chrXV,170236,170237,402,*,*,adh1
chrXV,170568,170569,247,*,*,adh1
chrXV,170802,170803,8,*,*,adh1
chrXV,171557,171558,10,*,*,adh1
chrXV,172531,172532,3,*,*,adh1
chrXV,174106,174107,150,*,*,adh1
chrXV,181185,181186,785,*,*,adh1
chrXV,181186,181187,2,*,*,adh1
chrXV,182388,182389,1,*,*,adh1
chrXV,182665,182666,10,*,*,adh1
chrXV,186957,186958,18,*,*,adh1
chrXV,192045,192046,280,*,*,adh1
chrXV,194804,194805,1,*,*,adh1
chrXV,194869,194870,653,*,*,adh1
chrXV,196165,196166,9,*,*,adh1
chrXV,198316,198317,6455,*,*,adh1
chrXV,202567,202568,5,*,*,adh1
chrXV,204557,204558,9,*,*,adh1
chrXV,204593,204594,10,*,*,adh1
chrXV,208546,208547,153,*,*,adh1
chrXV,213647,213648,76,*,*,adh1
chrXV,215871,215872,261,*,*,adh1
chrXV,216465,216466,5,*,*,adh1
chrXV,216623,216624,214,*,*,adh1
chrXV,216818,216819,6,*,*,adh1
chrXV,216985,216986,40,*,*,adh1
chrXV,217199,217200,39,*,*,adh1
chrXV,217354,217355,353,*,*,adh1
chrXV,218491,218492,41,*,*,adh1
chrXV,220628,220629,37,*,*,adh1
chrXV,220705,220706,100,*,*,adh1
chrXV,223937,223938,5,*,*,adh1
chrXV,224276,224277,16,*,*,adh1
chrXV,232006,232007,23,*,*,adh1
chrXV,232412,232413,1,*,*,adh1
chrXV,232415,232416,513,*,*,adh1
chrXV,232427,232428,127,*,*,adh1
chrXV,233794,233795,163,*,*,adh1
chrXV,234193,234194,1,*,*,adh1
chrXV,234195,234196,895,*,*,adh1
chrXV,234632,234633,93,*,*,adh1
chrXV,235279,235280,2,*,*,adh1
chrXV,235733,235734,2,*,*,adh1
chrXV,249569,249570,108,*,*,adh1
chrXV,251121,251122,1,*,*,adh1
chrXV,254177,254178,18,*,*,adh1
chrXV,258091,258092,1,*,*,adh1
chrXV,263391,263392,179,*,*,adh1
chrXV,265338,265339,1,*,*,adh1
chrXV,265846,265847,1,*,*,adh1
chrXV,267169,267170,4,*,*,adh1
chrXV,267776,267777,363,*,*,adh1
chrXV,267815,267816,262,*,*,adh1
chrXV,268070,268071,3,*,*,adh1
chrXV,271784,271785,62,*,*,adh1
chrXV,273103,273104,6,*,*,adh1
chrXV,273944,273945,2,*,*,adh1
chrXV,282894,282895,7,*,*,adh1
chrXV,285791,285792,622,*,*,adh1
chrXV,286007,286008,283,*,*,adh1
chrXV,288426,288427,23,*,*,adh1
chrXV,290830,290831,211,*,*,adh1
chrXV,291645,291646,2,*,*,adh1
chrXV,292430,292431,422,*,*,adh1
chrXV,296512,296513,1,*,*,adh1
chrXV,298911,298912,592,*,*,adh1
chrXV,299193,299194,310,*,*,adh1
chrXV,299749,299750,2,*,*,adh1
chrXV,299751,299752,539,*,*,adh1
chrXV,303961,303962,14,*,*,adh1
chrXV,304541,304542,35,*,*,adh1
chrXV,304705,304706,1,*,*,adh1
